#     WAVE         LUM1         LUM10        LUM100      LUM1000      LUM5000     LUM10000
      4192.56    0.0171276   0.00881226   0.00153935  0.000219545  2.59822e-05  1.28719e-05
      4193.52    0.0170591   0.00882953   0.00154123  0.000221860  2.63506e-05  1.30546e-05
      4194.49    0.0170156   0.00883051   0.00154236  0.000222489  2.63648e-05  1.30452e-05
      4195.45    0.0169540   0.00878871   0.00153711  0.000218935  2.55233e-05  1.26024e-05
      4196.42    0.0168236   0.00871748   0.00152738  0.000212151  2.40565e-05  1.17539e-05
      4197.39    0.0166527   0.00863699   0.00151729  0.000205272  2.28727e-05  1.11320e-05
      4198.35    0.0164278   0.00853791   0.00150895  0.000199894  2.21592e-05  1.07336e-05
      4199.32    0.0160590   0.00837330   0.00150842  0.000197381  2.20724e-05  1.07267e-05
      4200.29    0.0156884   0.00821429   0.00150950  0.000197399  2.22868e-05  1.08158e-05
      4201.25    0.0155866   0.00819832   0.00151188  0.000199567  2.26498e-05  1.10081e-05
      4202.22    0.0157889   0.00824880   0.00150563  0.000201307  2.28255e-05  1.10691e-05
      4203.19    0.0162037   0.00836664   0.00149888  0.000202527  2.31786e-05  1.12397e-05
      4204.16    0.0166439   0.00853950   0.00150092  0.000204116  2.37556e-05  1.16311e-05
      4205.12    0.0168620   0.00863057   0.00150981  0.000207582  2.46029e-05  1.22185e-05
      4206.09    0.0169443   0.00870701   0.00152117  0.000211664  2.56409e-05  1.28417e-05
      4207.06    0.0169417   0.00877255   0.00153112  0.000215957  2.63438e-05  1.32394e-05
      4208.03    0.0168788   0.00882049   0.00153876  0.000219435  2.68929e-05  1.35544e-05
      4209.00    0.0168629   0.00884332   0.00154147  0.000220465  2.69877e-05  1.35942e-05
      4209.97    0.0168733   0.00883606   0.00154082  0.000219778  2.68375e-05  1.34551e-05
      4210.94    0.0168507   0.00881223   0.00154009  0.000219826  2.67331e-05  1.33551e-05
      4211.91    0.0168131   0.00879554   0.00153799  0.000221569  2.69293e-05  1.34127e-05
      4212.88    0.0167320   0.00877963   0.00153420  0.000223614  2.70415e-05  1.34890e-05
      4213.85    0.0166931   0.00875656   0.00152906  0.000221833  2.64928e-05  1.31847e-05
      4214.82    0.0167144   0.00869260   0.00152009  0.000215654  2.52531e-05  1.24158e-05
      4215.79    0.0167153   0.00859244   0.00151250  0.000209486  2.40941e-05  1.17847e-05
      4216.76    0.0166682   0.00853917   0.00151285  0.000208713  2.40913e-05  1.18235e-05
      4217.73    0.0166525   0.00859766   0.00152280  0.000214540  2.55782e-05  1.27641e-05
      4218.70    0.0167185   0.00873568   0.00153835  0.000222046  2.73490e-05  1.38491e-05
      4219.67    0.0168026   0.00884315   0.00155175  0.000227434  2.86611e-05  1.45900e-05
      4220.65    0.0168471   0.00886673   0.00155730  0.000230062  2.93336e-05  1.49231e-05
      4221.62    0.0168448   0.00884867   0.00155591  0.000229876  2.91351e-05  1.47435e-05
      4222.59    0.0168307   0.00881086   0.00154915  0.000227060  2.81361e-05  1.41398e-05
      4223.56    0.0168318   0.00875550   0.00153606  0.000220900  2.64224e-05  1.31267e-05
      4224.54    0.0167935   0.00868687   0.00151813  0.000210245  2.39450e-05  1.16698e-05
      4225.51    0.0167532   0.00859496   0.00149837  0.000196386  2.07261e-05  9.81424e-06
      4226.48    0.0167586   0.00851688   0.00148244  0.000184557  1.83115e-05  8.47273e-06
      4227.45    0.0167218   0.00846086   0.00147911  0.000180767  1.77212e-05  8.01014e-06
      4228.43    0.0167024   0.00845360   0.00149172  0.000189670  1.94554e-05  9.00369e-06
      4229.40    0.0167236   0.00850946   0.00150943  0.000206273  2.27919e-05  1.08074e-05
      4230.37    0.0167537   0.00864928   0.00152866  0.000222932  2.62719e-05  1.28489e-05
      4231.35    0.0167681   0.00874099   0.00154023  0.000229576  2.75891e-05  1.36612e-05
      4232.32    0.0167133   0.00872406   0.00153612  0.000227833  2.78189e-05  1.38560e-05
      4233.30    0.0166300   0.00860605   0.00152067  0.000220941  2.69459e-05  1.34641e-05
      4234.27    0.0165495   0.00845164   0.00150152  0.000213568  2.60536e-05  1.29517e-05
      4235.25    0.0165429   0.00843286   0.00149046  0.000209942  2.50691e-05  1.23828e-05
      4236.22    0.0165644   0.00851262   0.00149759  0.000209187  2.47547e-05  1.22240e-05
      4237.20    0.0165966   0.00859388   0.00150727  0.000209915  2.45966e-05  1.21402e-05
      4238.18    0.0166539   0.00864463   0.00150952  0.000210136  2.47576e-05  1.22730e-05
      4239.15    0.0166242   0.00862171   0.00151334  0.000210959  2.53137e-05  1.26248e-05
      4240.13    0.0165753   0.00862123   0.00151826  0.000213030  2.60630e-05  1.30823e-05
      4241.10    0.0165392   0.00864604   0.00152165  0.000216198  2.67193e-05  1.34418e-05
      4242.08    0.0165330   0.00867760   0.00152506  0.000220811  2.75372e-05  1.39237e-05
      4243.06    0.0165670   0.00869232   0.00152726  0.000224272  2.80831e-05  1.42769e-05
      4244.03    0.0166114   0.00871137   0.00153098  0.000226931  2.88232e-05  1.47375e-05
      4245.01    0.0166217   0.00875468   0.00153711  0.000227352  2.95423e-05  1.51947e-05
      4245.99    0.0166247   0.00876318   0.00153487  0.000224663  2.95179e-05  1.52834e-05
      4246.97    0.0166359   0.00870813   0.00152502  0.000219014  2.85399e-05  1.47466e-05
      4247.94    0.0166610   0.00865964   0.00151084  0.000213547  2.71724e-05  1.39445e-05
      4248.92    0.0166311   0.00862297   0.00149935  0.000210277  2.56988e-05  1.29628e-05
      4249.90    0.0165693   0.00860937   0.00149671  0.000209081  2.47616e-05  1.23204e-05
      4250.88    0.0165159   0.00857294   0.00149878  0.000209786  2.45656e-05  1.20858e-05
      4251.86    0.0164911   0.00852405   0.00150351  0.000212422  2.50929e-05  1.23594e-05
      4252.84    0.0164913   0.00849787   0.00150397  0.000215519  2.57235e-05  1.26959e-05
      4253.82    0.0165089   0.00846890   0.00149995  0.000217309  2.57979e-05  1.26533e-05
      4254.80    0.0164639   0.00842413   0.00149495  0.000217365  2.52796e-05  1.23475e-05
      4255.78    0.0164046   0.00842494   0.00149129  0.000218073  2.52597e-05  1.23352e-05
      4256.76    0.0163559   0.00847276   0.00149327  0.000220518  2.61969e-05  1.29449e-05
      4257.74    0.0163253   0.00848536   0.00149642  0.000221740  2.70248e-05  1.35674e-05
      4258.72    0.0163163   0.00846597   0.00149306  0.000217950  2.66058e-05  1.33614e-05
      4259.70    0.0163372   0.00844425   0.00148336  0.000210218  2.49841e-05  1.24682e-05
      4260.68    0.0163641   0.00841476   0.00147345  0.000203991  2.35757e-05  1.16606e-05
      4261.66    0.0163686   0.00840349   0.00147210  0.000204461  2.37661e-05  1.17071e-05
      4262.64    0.0163751   0.00843986   0.00148243  0.000211857  2.54702e-05  1.26890e-05
      4263.62    0.0163743   0.00852782   0.00149888  0.000221932  2.78629e-05  1.40626e-05
      4264.61    0.0163560   0.00861488   0.00151329  0.000230103  2.96827e-05  1.51578e-05
      4265.59    0.0163188   0.00864068   0.00151963  0.000233602  3.01797e-05  1.55083e-05
      4266.57    0.0162644   0.00862177   0.00151763  0.000233501  3.00004e-05  1.54394e-05
      4267.55    0.0162259   0.00858765   0.00150916  0.000230723  2.92406e-05  1.50328e-05
      4268.53    0.0162326   0.00855311   0.00149592  0.000225231  2.79732e-05  1.42679e-05
      4269.52    0.0162491   0.00847582   0.00148103  0.000217849  2.61737e-05  1.31851e-05
      4270.50    0.0162378   0.00837710   0.00146742  0.000209346  2.42205e-05  1.20205e-05
      4271.49    0.0162359   0.00828769   0.00145332  0.000200762  2.21256e-05  1.07236e-05
      4272.47    0.0162660   0.00821659   0.00144377  0.000195453  2.10144e-05  1.00785e-05
      4273.45    0.0162755   0.00818955   0.00144119  0.000194811  2.09950e-05  9.97406e-06
      4274.44    0.0162352   0.00821507   0.00144620  0.000198753  2.18016e-05  1.03997e-05
      4275.42    0.0161976   0.00824387   0.00145543  0.000204330  2.29436e-05  1.10754e-05
      4276.41    0.0161808   0.00830429   0.00146673  0.000210724  2.47794e-05  1.21343e-05
      4277.39    0.0161631   0.00839708   0.00148219  0.000217972  2.66617e-05  1.32091e-05
      4278.38    0.0161869   0.00846557   0.00149254  0.000223987  2.81043e-05  1.42232e-05
      4279.36    0.0162012   0.00850342   0.00149196  0.000225565  2.82703e-05  1.43583e-05
      4280.35    0.0162011   0.00849368   0.00148263  0.000223334  2.74316e-05  1.39307e-05
      4281.33    0.0162120   0.00846221   0.00147121  0.000219460  2.64314e-05  1.33426e-05
      4282.32    0.0162188   0.00843596   0.00147359  0.000217199  2.63845e-05  1.32645e-05
      4283.30    0.0161959   0.00840000   0.00147901  0.000215566  2.66577e-05  1.34758e-05
      4284.29    0.0161713   0.00838809   0.00148268  0.000214669  2.67984e-05  1.35426e-05
      4285.28    0.0161671   0.00840569   0.00148132  0.000213216  2.63791e-05  1.33519e-05
      4286.26    0.0161407   0.00840741   0.00147450  0.000212317  2.56965e-05  1.29930e-05
      4287.25    0.0161029   0.00836950   0.00146659  0.000210548  2.53788e-05  1.28324e-05
      4288.24    0.0161362   0.00831753   0.00145897  0.000205151  2.46873e-05  1.24909e-05
      4289.23    0.0161706   0.00824364   0.00145015  0.000196916  2.35369e-05  1.18586e-05
      4290.21    0.0161838   0.00816341   0.00143176  0.000187977  2.22013e-05  1.09801e-05
      4291.20    0.0159817   0.00805535   0.00141781  0.000187057  2.16504e-05  1.07019e-05
      4292.19    0.0158466   0.00804071   0.00142233  0.000193770  2.28306e-05  1.12906e-05
      4293.18    0.0157992   0.00814279   0.00143561  0.000203038  2.45768e-05  1.23349e-05
      4294.17    0.0157738   0.00817045   0.00143905  0.000206972  2.52181e-05  1.27497e-05
      4295.16    0.0157910   0.00814558   0.00143240  0.000205130  2.50866e-05  1.27188e-05
      4296.14    0.0157772   0.00809927   0.00141990  0.000202284  2.43949e-05  1.24040e-05
      4297.13    0.0157489   0.00808552   0.00141413  0.000199113  2.37669e-05  1.20869e-05
      4298.12    0.0157071   0.00808646   0.00140957  0.000193361  2.23153e-05  1.12298e-05
      4299.11    0.0157126   0.00806037   0.00140642  0.000184588  2.04239e-05  1.02412e-05
      4300.10    0.0157434   0.00798738   0.00139856  0.000174914  1.86484e-05  9.21322e-06
      4301.09    0.0157352   0.00791107   0.00138798  0.000169292  1.79950e-05  8.88580e-06
      4302.08    0.0157305   0.00787314   0.00137856  0.000168445  1.83671e-05  9.09145e-06
      4303.07    0.0157128   0.00787993   0.00137455  0.000171945  1.91999e-05  9.51327e-06
      4304.07    0.0156923   0.00790803   0.00137775  0.000175827  1.95667e-05  9.70948e-06
      4305.06    0.0156912   0.00797343   0.00138285  0.000179991  1.96999e-05  9.78621e-06
      4306.05    0.0157262   0.00803162   0.00138803  0.000181979  1.95834e-05  9.64440e-06
      4307.04    0.0157679   0.00802961   0.00138425  0.000179669  1.86520e-05  9.05311e-06
      4308.03    0.0157550   0.00797349   0.00137264  0.000175717  1.73645e-05  8.32689e-06
      4309.02    0.0156992   0.00793896   0.00136741  0.000173492  1.67229e-05  7.94251e-06
      4310.02    0.0157022   0.00796295   0.00137075  0.000176786  1.71993e-05  8.25583e-06
      4311.01    0.0156759   0.00801709   0.00137603  0.000183594  1.85993e-05  9.00967e-06
      4312.00    0.0156421   0.00809054   0.00137881  0.000191100  2.04606e-05  1.01000e-05
      4313.00    0.0156142   0.00809378   0.00137982  0.000192599  2.22085e-05  1.11351e-05
      4313.99    0.0155683   0.00800830   0.00137652  0.000191656  2.38326e-05  1.21136e-05
      4314.98    0.0155201   0.00793851   0.00137866  0.000193185  2.61551e-05  1.35107e-05
      4315.98    0.0155241   0.00799662   0.00139094  0.000198830  2.84792e-05  1.48375e-05
      4316.97    0.0155239   0.00811463   0.00140977  0.000209389  3.10605e-05  1.63801e-05
      4317.96    0.0155260   0.00819560   0.00142574  0.000217657  3.27902e-05  1.73085e-05
      4318.96    0.0155498   0.00823495   0.00142648  0.000219934  3.30154e-05  1.74051e-05
      4319.95    0.0155481   0.00820680   0.00141327  0.000216240  3.21189e-05  1.69325e-05
      4320.95    0.0155303   0.00816780   0.00139979  0.000211482  3.12986e-05  1.64469e-05
      4321.94    0.0155134   0.00812173   0.00138935  0.000207442  3.00559e-05  1.56720e-05
      4322.94    0.0154903   0.00810543   0.00137318  0.000203240  2.83937e-05  1.46692e-05
      4323.93    0.0155343   0.00811024   0.00134959  0.000195847  2.57444e-05  1.30646e-05
      4324.93    0.0155373   0.00803091   0.00131927  0.000184285  2.26669e-05  1.13695e-05
      4325.92    0.0154741   0.00789507   0.00129108  0.000175605  2.12809e-05  1.04767e-05
      4326.92    0.0154132   0.00783578   0.00127991  0.000176477  2.24270e-05  1.11228e-05
      4327.92    0.0153876   0.00794714   0.00128224  0.000185260  2.54387e-05  1.27928e-05
      4328.91    0.0153757   0.00807733   0.00128475  0.000196302  2.88219e-05  1.48912e-05
      4329.91    0.0153458   0.00809894   0.00127749  0.000200660  3.07127e-05  1.61116e-05
      4330.91    0.0152883   0.00799949   0.00124909  0.000198538  3.10764e-05  1.63828e-05
      4331.91    0.0151906   0.00789313   0.00121579  0.000194559  3.08440e-05  1.62853e-05
      4332.90    0.0150988   0.00785688   0.00117902  0.000192226  3.10078e-05  1.63821e-05
      4333.90    0.0149509   0.00784397   0.00113643  0.000191652  3.15279e-05  1.67365e-05
      4334.90    0.0147758   0.00781320   0.00109096  0.000189785  3.18768e-05  1.70167e-05
      4335.90    0.0145664   0.00769116   0.00102626  0.000183887  3.14413e-05  1.68692e-05
      4336.90    0.0141221   0.00738414  0.000956472  0.000171995  2.96431e-05  1.59334e-05
      4337.89    0.0134119   0.00689442  0.000874777  0.000154589  2.68815e-05  1.44584e-05
      4338.89    0.0124882   0.00627562  0.000792215  0.000135015  2.35465e-05  1.26072e-05
      4339.89    0.0114380   0.00565867  0.000729036  0.000119957  2.13575e-05  1.14981e-05
      4340.89    0.0107487   0.00527510  0.000691032  0.000112774  2.09822e-05  1.13858e-05
      4341.89    0.0107793   0.00525982  0.000688303  0.000116166  2.22296e-05  1.21408e-05
      4342.89    0.0114986   0.00563259  0.000723890  0.000127771  2.43544e-05  1.33004e-05
      4343.89    0.0125028   0.00621332  0.000776422  0.000142455  2.67907e-05  1.44987e-05
      4344.89    0.0134577   0.00679224  0.000841100  0.000155058  2.82308e-05  1.51800e-05
      4345.89    0.0139949   0.00713337  0.000915329  0.000165556  2.91953e-05  1.56554e-05
      4346.89    0.0142898   0.00737367  0.000981239  0.000175261  3.01006e-05  1.60510e-05
      4347.89    0.0144593   0.00757681   0.00104948  0.000183971  3.09081e-05  1.64339e-05
      4348.89    0.0145980   0.00773997   0.00110518  0.000190385  3.16349e-05  1.68396e-05
      4349.90    0.0146717   0.00783723   0.00114700  0.000192591  3.16605e-05  1.68997e-05
      4350.90    0.0146036   0.00782506   0.00117729  0.000187865  3.02351e-05  1.60150e-05
      4351.90    0.0147385   0.00774885   0.00119478  0.000180314  2.78661e-05  1.46509e-05
      4352.90    0.0149516   0.00773477   0.00121724  0.000176959  2.64241e-05  1.36948e-05
      4353.90    0.0150811   0.00782720   0.00124725  0.000182374  2.68528e-05  1.38319e-05
      4354.91    0.0151125   0.00794747   0.00127887  0.000192631  2.82541e-05  1.46199e-05
      4355.91    0.0151037   0.00805873   0.00130428  0.000202191  2.98589e-05  1.55258e-05
      4356.91    0.0151068   0.00814261   0.00131991  0.000208408  3.08156e-05  1.60552e-05
      4357.92    0.0151087   0.00817899   0.00132962  0.000210465  3.09918e-05  1.61882e-05
      4358.92    0.0151038   0.00814052   0.00133253  0.000209474  3.05297e-05  1.59760e-05
      4359.92    0.0150752   0.00806000   0.00133946  0.000208531  3.01543e-05  1.57309e-05
      4360.93    0.0150362   0.00802484   0.00135291  0.000211208  3.04907e-05  1.59292e-05
      4361.93    0.0149872   0.00805717   0.00136672  0.000216738  3.14498e-05  1.64569e-05
      4362.94    0.0149231   0.00809463   0.00138083  0.000222485  3.24581e-05  1.70218e-05
      4363.94    0.0149211   0.00812160   0.00139050  0.000226662  3.29940e-05  1.73541e-05
      4364.95    0.0149905   0.00817919   0.00140035  0.000229716  3.34023e-05  1.76160e-05
      4365.95    0.0150109   0.00821002   0.00140792  0.000229962  3.35351e-05  1.77095e-05
      4366.96    0.0149905   0.00816825   0.00140188  0.000225626  3.27062e-05  1.72912e-05
      4367.96    0.0149381   0.00804880   0.00138882  0.000218187  3.12333e-05  1.64273e-05
      4368.97    0.0148557   0.00791427   0.00137956  0.000212778  3.02005e-05  1.58398e-05
      4369.97    0.0148185   0.00787483   0.00137163  0.000211313  2.99508e-05  1.56831e-05
      4370.98    0.0147219   0.00786117   0.00136730  0.000213175  3.02323e-05  1.57771e-05
      4371.99    0.0145789   0.00781834   0.00136768  0.000214548  3.01890e-05  1.57481e-05
      4372.99    0.0145087   0.00779165   0.00136612  0.000212530  2.94252e-05  1.53237e-05
      4374.00    0.0144927   0.00775171   0.00136064  0.000206490  2.81113e-05  1.46309e-05
      4375.01    0.0145080   0.00766978   0.00135102  0.000198823  2.68610e-05  1.38436e-05
      4376.02    0.0144762   0.00759919   0.00134220  0.000196812  2.64961e-05  1.36004e-05
      4377.02    0.0144124   0.00760900   0.00134793  0.000202985  2.75892e-05  1.41644e-05
